"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1975-04","Apr-1975","IDX","Index","0","Units",,,50.81,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1975-05","May-1975","IDX","Index","0","Units",,,50.81,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1975-06","Jun-1975","IDX","Index","0","Units",,,51.32,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1975-07","Jul-1975","IDX","Index","0","Units",,,51.82,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1975-08","Aug-1975","IDX","Index","0","Units",,,51.82,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1975-09","Sep-1975","IDX","Index","0","Units",,,52.24,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1975-10","Oct-1975","IDX","Index","0","Units",,,52.41,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1975-11","Nov-1975","IDX","Index","0","Units",,,51.57,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1975-12","Dec-1975","IDX","Index","0","Units",,,52.66,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1976-01","Jan-1976","IDX","Index","0","Units",,,53.59,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1976-02","Feb-1976","IDX","Index","0","Units",,,54.94,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1976-03","Mar-1976","IDX","Index","0","Units",,,55.78,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1976-04","Apr-1976","IDX","Index","0","Units",,,56.53,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1976-05","May-1976","IDX","Index","0","Units",,,56.37,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1976-06","Jun-1976","IDX","Index","0","Units",,,57.38,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1976-07","Jul-1976","IDX","Index","0","Units",,,57.88,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1976-08","Aug-1976","IDX","Index","0","Units",,,58.05,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1976-09","Sep-1976","IDX","Index","0","Units",,,57.96,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1976-10","Oct-1976","IDX","Index","0","Units",,,57.96,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1976-11","Nov-1976","IDX","Index","0","Units",,,58.81,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1976-12","Dec-1976","IDX","Index","0","Units",,,59.06,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1977-01","Jan-1977","IDX","Index","0","Units",,,59.56,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1977-02","Feb-1977","IDX","Index","0","Units",,,58.72,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1977-03","Mar-1977","IDX","Index","0","Units",,,59.56,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1977-04","Apr-1977","IDX","Index","0","Units",,,59.23,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1977-05","May-1977","IDX","Index","0","Units",,,58.97,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1977-06","Jun-1977","IDX","Index","0","Units",,,59.48,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1977-07","Jul-1977","IDX","Index","0","Units",,,58.3,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1977-08","Aug-1977","IDX","Index","0","Units",,,59.56,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1977-09","Sep-1977","IDX","Index","0","Units",,,59.56,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1977-10","Oct-1977","IDX","Index","0","Units",,,59.06,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1977-11","Nov-1977","IDX","Index","0","Units",,,60.24,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1977-12","Dec-1977","IDX","Index","0","Units",,,60.66,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1978-01","Jan-1978","IDX","Index","0","Units",,,61.25,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1978-02","Feb-1978","IDX","Index","0","Units",,,60.83,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1978-03","Mar-1978","IDX","Index","0","Units",,,62.17,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1978-04","Apr-1978","IDX","Index","0","Units",,,62.17,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1978-05","May-1978","IDX","Index","0","Units",,,62.34,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1978-06","Jun-1978","IDX","Index","0","Units",,,62.68,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1978-07","Jul-1978","IDX","Index","0","Units",,,63.1,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1978-08","Aug-1978","IDX","Index","0","Units",,,63.94,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1978-09","Sep-1978","IDX","Index","0","Units",,,64.44,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1978-10","Oct-1978","IDX","Index","0","Units",,,64.53,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1978-11","Nov-1978","IDX","Index","0","Units",,,64.86,,
"JPN","Japan","201","Index of industrial production","202112","December 2021","M","Monthly","1978-12","Dec-1978","IDX","Index","0","Units",,,65.45,,
